Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Fuel rate (gal/hr), Input voltage read by the scan tool (V), Engine Power (hp), Trip Distance (miles), Trip Fuel (gal), Trip Duration (min), Seconds Idling (sec), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Intake air temperature (°F), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V),, Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Torque (lb•ft), GPS Speed (MPH)
3069.665,68.97221,34.64661,1.990734,14.2,27.29518,47.67337,1.213388,51.63965,71.27717,60,190.4,26.28179,1881,37.4,20,0.075,0.745,,2.995797,-1.30534,-1.00E-15,76.21339,69.29121
3070.67,69.59357,33.90371,2.052683,14.3,28.14457,47.70287,1.214224,51.66486,71.27717,53.33333,190.4,26.87239,1890,37.4,23.52941,0.33,0.725,,3.089022,-1.015264,0.5180005,78.21082,69.52361
3071.669,69.59357,34.04462,2.044187,14.3,28.02807,47.71867,1.214689,51.67678,71.27717,41.17647,190.4,26.57709,1883,37.4,18.03922,0.055,0.705,,3.076236,-1.160302,-1.00E-15,78.17664,69.78658
3072.672,69.59357,40.46588,1.719809,14.3,23.58049,47.73134,1.215017,51.69049,71.27717,27.05882,190.4,22.44288,1886,39.2,13.33333,0.76,0.705,,2.588089,-3.19083,-1.00E-15,65.6667,69.55248
3073.67,68.97221,72.71712,0.9485002,14.3,13.00499,47.74949,1.215258,51.70396,71.27717,29.01961,190.4,12.40264,1897,39.2,16.07843,0.27,0.705,,1.42737,-8.122113,-0.4812527,36.00616,69.15226
3074.67,68.97221,48.6328,1.418224,14.3,19.44543,47.77688,1.215815,51.72736,71.27717,32.15686,190.4,18.60396,1866,39.2,15.29412,0.725,0.705,,2.134243,-5.076321,-1.00E-15,54.73182,68.97729
3075.671,68.97221,55.12238,1.251256,14.2,17.15611,47.78924,1.21604,51.7397,71.27717,27.05882,190.4,16.53686,1857,39.2,14.90196,0.8,0.685,,1.882978,-6.091585,-1.00E-15,48.52225,68.71432
3076.673,68.35083,68.34502,1.000085,14.3,13.71228,47.81692,1.216484,51.76353,71.27717,24.70588,190.4,13.28854,1852,39.2,14.5098,0.82,0.685,,1.504998,-7.687,-0.5232881,38.88684,68.38573
3077.668,68.35083,49.71239,1.374925,14.3,18.85175,47.83058,1.21677,51.7737,71.27717,38.43137,190.4,18.30866,1859,39.2,22.7451,0.055,0.685,,2.069084,-5.221359,-1.00E-15,53.26065,68.2935
3078.671,68.35083,32.32171,2.114703,14.2,28.99493,47.8418,1.217107,51.78699,71.27717,65.88235,190.4,28.05359,1883,39.2,26.66667,0.075,0.175,,3.182354,-0.4351132,-1.00E-15,80.87343,68.74141
3079.67,68.97221,33.33373,2.069141,14.2,28.37023,47.87277,1.218074,51.81411,71.27717,77.64706,190.4,26.57709,1886,39.2,25.4902,0.745,0.625,,3.11379,-1.160302,0.6802261,79.00512,69.52858
3080.672,69.59357,34.6251,2.009917,14.2,27.5582,47.88888,1.218549,51.82563,71.27717,77.25491,190.4,26.28179,1899,39.2,25.4902,0.235,0.645,,3.024665,-1.30534,1.227175,76.21841,70.22845
3081.669,70.21494,35.08936,2.001032,14.2,27.43637,47.90207,1.218915,51.84217,71.27717,78.82353,192.2,25.98649,1906,39.2,25.4902,0.745,0.645,,3.011294,-1.450377,1.220643,75.60281,70.86477
3082.665,70.83632,34.87359,2.031231,14.2,27.85044,47.92408,1.219546,51.85567,71.27717,79.21568,192.2,26.28179,1927,39.2,25.88235,0.115,0.645,,3.05674,-1.30534,1.081038,75.90744,71.4375
3083.666,71.45769,40.6216,1.759106,14.3,24.11929,47.95186,1.220262,51.87709,71.27717,49.01961,192.2,22.44288,1933,39.2,20.39216,0.095,0.645,,2.647226,-3.19083,0.644087,65.53401,71.63107
3084.669,71.45769,35.08229,2.036859,14.3,27.9276,47.96373,1.22062,51.89075,71.27717,62.7451,192.2,25.98649,1950,39.2,24.70588,0.215,0.645,,3.065209,-1.450377,0.644087,75.21996,71.87311
3085.671,71.45769,36.00385,1.984723,14.3,27.21276,47.98173,1.221104,51.90455,71.27717,51.37255,192.2,25.10059,1944,39.2,19.21569,0.625,0.645,,2.986751,-1.885491,-1.09E-15,73.52084,71.86713
3086.673,71.45769,126.9926,0.5626915,14.2,7.715126,48.00942,1.22151,51.92596,71.27717,15.68627,192.2,7.087224,1884,39.2,14.5098,0.725,0.665,,0.8467778,-10.73279,-1.09E-15,21.50781,71.2554
3087.672,70.83632,82.63139,0.8572568,14.2,11.75394,48.02134,1.221663,51.93899,71.27717,34.11765,192.2,11.22144,2040,39.2,16.07843,0.055,0.645,,1.29006,-8.702264,-0.7525409,30.26129,70.83505
3088.682,70.21494,69.54038,1.0097,14.2,13.84411,48.05115,1.222049,51.96325,71.27717,26.66667,192.2,12.69794,1947,39.2,14.90196,0.095,0.665,,1.519468,-7.977076,-0.7297891,37.34507,70.54747
3089.773,70.21494,55.77292,1.258943,14.2,17.26151,48.06492,1.222303,51.97515,71.27717,35.29412,192.2,15.94625,1925,39.2,19.60784,0.175,0.645,,1.894546,-6.38166,-0.7297891,47.09579,70.19869
3090.666,70.21494,35.83715,1.959278,14.3,26.86388,48.07879,1.222679,51.98848,71.27717,40.39216,192.2,25.10059,1905,39.2,15.29412,0.665,0.645,,2.94846,-1.885491,-1.09E-15,74.06412,70.2245
3091.673,70.21494,33.37804,2.103627,14.2,28.84307,48.10968,1.223581,52.01263,71.27717,69.01961,192.2,26.57709,1913,39.2,23.92157,0.075,0.645,,3.165686,-1.160302,-1.09E-15,79.18821,70.30755
3092.669,70.83632,35.54473,1.992878,14.2,27.32457,48.12325,1.22395,52.02353,71.27717,69.41177,192.2,25.69119,1904,39.2,24.31373,0.705,0.665,,2.999023,-1.595415,0.6607296,75.3738,70.7122
3093.671,71.45769,35.57756,2.008504,14.2,27.53882,48.15275,1.224788,52.04876,71.27717,67.05882,192.2,25.69119,1952,39.2,23.92157,0.665,0.685,,3.022538,-1.595415,0.5314921,74.09683,71.08344
3094.67,71.45769,36.39514,1.963385,14.2,26.92019,48.16566,1.225118,52.06068,71.27717,47.05882,192.2,24.80528,1944,39.2,18.82353,0.76,0.685,,2.95464,-2.030528,0.5314921,72.73041,71.46318
3095.671,71.45769,39.86718,1.792394,14.2,24.57571,48.17999,1.225478,52.0727,71.27717,42.35294,192.2,22.73818,1943,39.2,17.64706,0.78,0.705,,2.69732,-3.045793,-1.09E-15,66.43047,71.41674
3096.672,71.45769,48.75163,1.46575,14.2,20.09706,48.19416,1.225791,52.08743,71.27717,33.33333,192.2,18.60396,1972,39.2,12.94118,0.725,0.685,,2.205763,-5.076321,-1.09E-15,53.52536,71.19553
3097.669,70.83632,168.3911,0.4206656,14.3,5.767792,48.22572,1.226005,52.11132,71.27717,28.62745,192.2,5.610719,1917,39.2,18.43137,0.075,0.055,,0.6330472,-11.45798,-0.4498722,15.80235,70.47558
3098.668,70.21494,46.34651,1.515,14.3,20.77233,48.23967,1.22632,52.12184,71.27717,40.78431,192.2,19.48987,2018,39.2,17.64706,0.725,0.095,,2.279878,-4.641208,-0.6368508,54.06274,70.48302
3099.669,70.21494,83.01861,0.8457735,14.3,11.59649,48.26891,1.226741,52.14851,71.27717,27.05882,192.2,10.92614,1934,39.2,16.86275,0.78,0.115,,1.27278,-8.847302,-1.09E-15,31.4923,70.15323
3100.67,69.59357,48.47017,1.435802,14.3,19.68644,48.28261,1.227031,52.15909,71.27717,31.76471,192.2,18.30866,1894,39.2,15.29412,0.725,0.135,,2.160696,-5.221359,-0.6431527,54.59104,70.0777
3101.671,69.59357,60.16896,1.156636,14.3,15.85876,48.29575,1.227241,52.17065,71.27717,23.52941,192.2,15.06035,1884,39.2,12.15686,0.645,0.135,,1.740587,-6.816774,-0.6431527,44.21019,69.69973
3102.67,68.97221,90.20968,0.7645765,14.3,10.48319,48.32466,1.227538,52.1945,71.27717,21.17647,192.2,10.04023,1869,39.2,14.11765,0.625,0.155,,1.150589,-9.282415,-0.5662842,29.45902,69.1972
3103.67,68.97221,96.30933,0.7161528,14.2,9.819251,48.33665,1.22767,52.20817,71.27717,20,192.2,9.449632,1861,39.2,13.72549,0.725,0.155,,1.077717,-9.572491,-0.5662842,27.71189,68.93977
3104.662,68.35083,90.35928,0.756434,14.2,10.37155,48.36445,1.227949,52.23204,71.27717,25.4902,192.2,10.04023,1866,39.2,15.29412,0.055,0.155,,1.138335,-9.282415,-0.5731507,29.19215,68.43409
3105.669,68.35083,47.79756,1.430007,14.2,19.60698,48.38171,1.228314,52.24714,71.27717,36.07843,192.2,18.89926,1866,39.2,15.68627,0.115,0.155,,2.151975,-4.931283,-1.09E-15,55.18653,68.36676
3106.669,68.35083,61.18088,1.117193,14.2,15.31795,48.39602,1.228536,52.25774,71.27717,26.66667,192.2,14.76505,1847,39.2,12.94118,0.78,0.155,,1.68123,-6.961812,-1.09E-15,43.558,68.43739
3107.672,67.72946,90.21761,0.7507343,14.3,10.2934,48.42072,1.228804,52.28057,71.27717,24.31373,192.2,10.04023,1843,39.2,16.07843,0.82,0.155,,1.129758,-9.282415,-0.6957527,29.33376,68.32849
3108.673,67.72946,38.8489,1.743407,14.3,23.90405,48.43593,1.229201,52.29324,71.27717,43.52941,192.2,23.32878,1862,39.2,21.17647,0.035,0.175,,2.623602,-2.755717,-0.6957527,67.42577,68.33597
3109.669,68.35083,33.68808,2.028932,14.2,27.81891,48.44858,1.229602,52.30655,71.27717,44.31372,192.2,26.87239,1854,39.2,20.39216,0.585,0.175,,3.05328,-1.015264,0.6837479,78.80695,68.63589
3110.669,68.35083,38.01041,1.798213,14.2,24.6555,48.46349,1.229971,52.31742,71.27717,36.07843,192.2,23.91938,1859,39.2,17.2549,0.605,0.175,,2.706078,-2.465641,0.6837479,69.6576,68.87589
3111.668,68.35083,41.49409,1.647243,14.3,22.58553,48.47805,1.230358,52.34576,71.27717,45.09804,190.4,21.85227,1886,39.2,21.96078,0.745,0.175,,2.478887,-3.480906,-1.09E-15,62.89594,68.98399
3112.672,68.97221,32.83999,2.10025,14.3,28.79677,48.51097,1.23131,52.358,71.27717,51.37255,190.4,27.46299,1880,39.2,23.13725,0.745,0.195,,3.160605,-0.7251887,0.2652052,80.44887,69.05039
3113.668,68.97221,33.66886,2.048546,14.3,28.08784,48.52266,1.231656,52.37589,71.27717,51.76471,190.4,26.87239,1866,39.2,20.39216,0.115,0.195,,3.082796,-1.015264,0.2652052,79.05708,69.08017
3114.671,68.97221,33.55275,2.055634,14.3,28.18503,48.54425,1.232318,52.38958,71.27717,53.33333,190.4,27.16769,1869,39.2,23.52941,0.175,0.215,,3.093464,-0.8702264,-1.09E-15,79.20331,69.04704
3115.671,68.97221,34.29837,2.010947,14.3,27.57232,48.57441,1.233205,52.41273,71.27717,52.15686,190.4,26.57709,1868,39.2,22.35294,0.78,0.25,,3.026214,-1.160302,-1.09E-15,77.52298,68.88512
3116.672,68.97221,34.64661,1.990734,14.3,27.29518,48.58574,1.233517,52.42291,71.27717,51.76471,190.4,26.28179,1868,39.2,22.35294,0.705,0.29,,2.995797,-1.30534,-1.09E-15,76.74377,68.70936
3117.674,68.35083,33.68808,2.028932,14.3,27.81891,48.61131,1.234267,52.44645,71.27717,48.62745,190.4,26.87239,1864,39.2,21.56863,0.8,0.565,,3.05328,-1.015264,-0.6140605,78.38416,68.61683
3118.671,68.35083,34.40816,1.986472,14.3,27.23673,48.62622,1.23469,52.45908,71.27717,47.05882,190.4,26.28179,1868,39.2,20,0.545,0.645,,2.989382,-1.30534,-0.6140605,76.57944,68.66628
3119.669,68.35083,49.79305,1.372698,14.3,18.82122,48.65366,1.235233,52.48151,71.27717,32.15686,190.4,18.30866,1858,39.2,16.07843,0.545,0.665,,2.065733,-5.221359,-1.09E-15,53.20299,68.19085
3120.67,68.35083,47.26485,1.446124,14.3,19.82797,48.6639,1.235459,52.49376,71.27717,39.21569,190.4,19.19456,1846,39.2,19.21569,0.625,0.705,,2.176229,-4.786245,-1.09E-15,56.41317,67.95451
3121.672,67.72946,55.71046,1.21574,14.3,16.66915,48.68007,1.235742,52.50605,71.27717,27.05882,190.4,16.24155,1834,39.2,14.5098,0.82,0.725,,1.829532,-6.236623,-0.5302504,47.73624,67.78126
3122.67,67.72946,51.12331,1.324825,14.2,18.16483,48.70554,1.236213,52.5285,71.27717,31.37255,190.4,17.71806,1840,39.2,14.5098,0.075,0.76,,1.99369,-5.511434,-1.09E-15,51.84985,67.64254
3123.67,67.72946,59.11668,1.145691,14.3,15.7087,48.71687,1.236405,52.5415,71.27717,24.31373,190.4,15.35565,1833,39.2,12.94118,0.76,0.76,,1.724117,-6.671736,-1.09E-15,45.0103,67.47585
3124.674,67.10809,80.46043,0.8143173,14.3,11.1652,48.74462,1.236623,52.56574,71.27717,23.52941,190.4,11.22144,1838,39.2,13.72549,0.055,0.76,,1.255138,-8.702264,-0.4931003,32.67787,67.24509
3125.671,67.10809,74.81799,0.8969513,14.3,12.2982,48.7592,1.236937,52.5777,71.27717,25.09804,190.4,12.10734,1824,39.2,14.5098,0.055,0.78,,1.349795,-8.267151,-1.09E-15,35.41202,67.12801
3126.673,67.10809,85.34953,0.7862738,14.3,10.78069,48.77213,1.237088,52.59207,71.27717,22.35294,190.4,10.63084,1820,39.2,14.11765,0.075,0.76,,1.18324,-8.99234,-1.09E-15,31.11065,66.99334
3127.67,67.10809,78.95733,0.8499286,14.3,11.65347,48.79075,1.237324,52.60574,71.27717,23.92157,190.4,11.51674,1817,39.2,14.11765,0.27,0.76,,1.279032,-8.557226,-1.09E-15,33.68482,66.93214
3128.67,67.10809,31.68363,2.118068,14.2,29.04107,48.81665,1.238021,52.62853,71.27717,50.19608,190.4,27.46299,1816,39.2,22.35294,0.075,0.76,,3.187418,-0.7251887,-0.04081688,83.99062,67.23706
3129.671,67.10809,33.91339,1.978808,14.3,27.13166,48.82901,1.238429,52.64334,71.27717,56.07843,190.4,26.87239,1828,39.2,25.09804,0.055,0.745,,2.97785,-1.015264,0.6331884,77.95325,67.64217
3130.666,67.72946,34.76682,1.948106,14.3,26.7107,48.84835,1.238961,52.65773,71.27717,61.17647,190.4,26.28179,1836,39.2,23.52941,0.135,0.745,,2.931648,-1.30534,0.4432425,76.40939,68.00811
3131.666,68.35083,34.9329,1.956632,14.3,26.8276,48.86214,1.239356,52.67069,71.27717,63.52941,190.4,26.28179,1855,39.2,25.4902,0.605,0.725,,2.944477,-1.30534,1.070707,75.95773,68.39222
3132.672,68.97221,33.97609,2.030022,14.2,27.83385,48.89076,1.240191,52.69625,71.27717,87.45098,190.4,26.87239,1877,39.2,27.45098,0.525,0.685,,3.05492,-1.015264,0.6211246,77.88309,68.88381
3133.669,68.97221,34.09737,2.022801,14.2,27.73485,48.90817,1.24068,52.70926,71.27717,68.23529,190.4,26.57709,1886,39.2,23.52941,0.78,0.685,,3.044054,-1.160302,0.6211246,77.23573,69.3156
3134.674,69.59357,35.2901,1.972043,14.2,27.0389,48.93427,1.241429,52.73209,71.27717,65.4902,190.4,25.69119,1889,39.2,23.52941,0.76,0.685,,2.967669,-1.595415,0.6163199,75.17805,69.32023
3135.671,69.59357,35.36482,1.967876,14.3,26.98176,48.94745,1.241802,52.74368,71.27717,65.88235,190.4,25.69119,1894,39.2,23.92157,0.095,0.685,,2.961398,-1.595415,-1.09E-15,74.82115,69.29926
3136.671,69.59357,35.27146,1.973084,14.3,27.05318,48.96303,1.242231,52.75625,71.27717,66.66666,190.4,25.69119,1891,39.2,23.13725,0.47,0.685,,2.969236,-1.595415,-1.09E-15,75.13821,69.36885
3137.67,69.59357,41.66579,1.670281,14.3,22.90141,48.98815,1.242881,52.77759,71.27717,45.88235,190.4,21.85227,1887,39.2,18.82353,0.525,0.685,,2.513556,-3.480906,-1.09E-15,63.7418,69.19711
3138.671,68.97221,39.13462,1.762434,14.2,24.16493,49.00077,1.24322,52.79198,71.27717,56.07843,190.4,23.03348,1929,39.2,18.43137,0.82,0.685,,2.652235,-2.900755,-0.6918643,65.79417,69.07863
3139.67,68.97221,66.35641,1.03942,14.2,14.25161,49.01946,1.243492,52.80566,71.27717,27.45098,190.4,13.28854,1872,39.2,14.90196,0.76,0.685,,1.564193,-7.687,-0.6918643,39.98454,68.80857
3140.669,68.35083,56.43725,1.211094,14.3,16.60545,49.04562,1.24394,52.82812,71.27717,24.31373,190.4,15.94625,1866,39.2,11.76471,0.78,0.665,,1.82254,-6.38166,-0.6561724,46.73832,68.37907
3141.671,68.35083,133.0019,0.5139086,14.3,7.046258,49.05824,1.244038,52.84214,71.27717,13.72549,192.2,6.791923,1837,39.2,12.15686,0.035,0.015,,0.7733659,-10.87783,-0.6561724,20.14575,67.75895
3142.671,67.72946,61.58175,1.09983,14.3,15.07989,49.07644,1.244328,52.85511,71.27717,39.21569,192.2,14.76505,1954,39.2,17.2549,0.725,0.075,,1.655102,-6.961812,-0.4710378,40.53291,67.6298
3143.666,67.72946,37.64531,1.799147,14.3,24.66831,49.10381,1.244982,52.87925,71.27717,50.58823,192.2,22.44288,1914,39.2,23.52941,0.055,0.115,,2.707483,-3.19083,-1.09E-15,67.69109,67.63128
3144.674,67.72946,31.10754,2.177269,14.3,29.85277,49.11586,1.245335,52.89051,71.27717,58.03922,192.2,28.05359,1859,39.2,24.31373,0.075,0.135,,3.276507,-0.4351132,-1.09E-15,84.34111,67.90292
3145.671,68.35083,33.74245,2.025663,14.3,27.77409,49.13112,1.245813,52.90489,71.27717,58.43137,192.2,26.87239,1855,39.2,23.52941,0.41,0.155,,3.048361,-1.015264,0.5668551,78.63756,68.24352
3146.665,68.97221,34.77693,1.983274,14.3,27.1929,49.158,1.246593,52.92729,71.27717,46.66667,192.2,26.28179,1870,39.2,20.39216,0.76,0.155,,2.984571,-1.30534,0.6506193,76.37442,68.53256
3147.671,68.97221,36.23824,1.903299,14.3,26.09634,49.17072,1.246938,52.94172,71.27717,29.80392,192.2,25.10059,1871,39.2,14.5098,0.725,0.155,,2.864218,-1.885491,0.6506193,73.25545,68.5617
3148.672,68.35083,50.01425,1.366627,14.3,18.73798,49.19018,1.247314,52.95501,71.27717,31.37255,192.2,18.01336,1880,39.2,17.2549,0.78,0.155,,2.056597,-5.366396,-0.4445597,52.34786,68.30156
3149.672,68.35083,33.71833,2.027112,14.3,27.79396,49.21617,1.248063,52.97739,71.27717,44.31372,192.2,26.57709,1858,39.2,20.78431,0.78,0.175,,3.050541,-1.160302,-1.00E-15,78.56674,68.30386
3150.671,68.35083,34.51927,1.980077,14.2,27.14906,49.22796,1.248405,52.98864,71.27717,50.98039,192.2,26.28179,1855,39.2,24.31373,0.8,0.175,,2.97976,-1.30534,-1.00E-15,76.86789,68.37512
3151.671,68.35083,34.13573,2.002326,14.2,27.45411,49.25442,1.24919,53.01288,71.27717,55.29412,192.2,26.57709,1860,39.2,22.7451,0.76,0.195,,3.01324,-1.160302,-1.00E-15,77.52262,68.53161
3152.672,68.35083,34.09902,2.004481,14.2,27.48366,49.26828,1.24962,53.02584,71.27717,57.2549,192.2,26.57709,1867,39.2,23.52941,0.075,0.215,,3.016484,-1.160302,-1.00E-15,77.31509,68.72077
3153.672,68.35083,33.97117,2.012025,14.2,27.58709,49.28321,1.250036,53.03919,71.27717,55.68628,192.2,26.57709,1867,39.2,23.13725,0.35,0.25,,3.027836,-1.160302,-1.00E-15,77.60606,68.75816
3154.671,68.97221,35.00285,1.970474,14.2,27.01739,49.31406,1.250947,53.06417,71.27717,52.15686,192.2,25.98649,1870,39.2,23.13725,0.725,0.39,,2.965308,-1.450377,0.4963408,75.88148,68.84375
3155.673,68.97221,33.48098,2.060041,14.2,28.24545,49.32748,1.251339,53.07575,71.27717,56.07843,192.2,27.16769,1877,39.2,23.52941,0.705,0.525,,3.100095,-0.8702264,-1.00E-15,79.0348,68.92957
3156.686,68.97221,34.09737,2.022801,14.3,27.73485,49.34029,1.251697,53.09081,71.27717,56.47059,192.2,26.57709,1857,39.2,23.52941,0.745,0.645,,3.044054,-1.160302,-1.00E-15,78.44189,68.98139
3157.775,68.97221,34.28,2.012025,14.2,27.58709,49.37233,1.252653,53.11645,71.27717,58.03922,192.2,26.57709,1876,39.2,23.52941,0.645,0.705,,3.027836,-1.160302,-1.00E-15,77.23376,69.09962
3158.67,68.97221,34.11554,2.021724,14.2,27.72008,49.3872,1.253071,53.12831,71.27717,54.90196,192.2,26.57709,1887,39.2,23.13725,0.095,0.725,,3.042432,-1.160302,-1.00E-15,77.15367,69.24094
3159.674,68.97221,37.22562,1.852816,14.2,25.40416,49.40086,1.253447,53.14162,71.27717,45.88235,192.2,24.21468,1881,39.2,21.56863,0.055,0.725,,2.788247,-2.320604,-1.00E-15,70.9333,69.22678
3160.669,68.97221,33.65096,2.049635,14.2,28.10278,49.41835,1.253975,53.1549,71.27717,50.98039,192.2,26.87239,1885,39.2,23.52941,0.665,0.725,,3.084436,-1.015264,-1.00E-15,78.30185,69.1684
3161.672,68.97221,33.3917,2.065549,14.3,28.32097,49.44522,1.254783,53.1777,71.27717,60,192.2,27.16769,1887,39.2,23.92157,0.055,0.745,,3.108384,-0.8702264,-1.00E-15,78.82616,69.3269
3162.67,69.59357,34.22223,2.033578,14.2,27.88261,49.45761,1.25513,53.18924,71.27717,61.17647,192.2,26.57709,1885,39.2,23.92157,0.625,0.745,,3.060272,-1.160302,0.7109841,77.68841,69.61793
3163.672,69.59357,34.57011,2.013114,14.3,27.60203,49.48654,1.255997,53.2145,71.27717,56.47059,192.2,26.28179,1889,39.2,23.13725,0.075,0.725,,3.029476,-1.30534,-1.00E-15,76.74377,69.73225
3164.673,69.59357,35.77604,1.945256,14.3,26.67163,49.50045,1.256374,53.22572,71.27717,43.92157,192.2,25.39589,1887,39.2,20,0.075,0.725,,2.927359,-1.740453,-1.00E-15,74.2355,69.63759
3165.67,69.59357,34.60675,2.010983,14.2,27.57281,49.51336,1.256728,53.2384,71.27717,47.45098,192.2,26.28179,1889,39.2,21.56863,0.745,0.725,,3.026268,-1.30534,-1.00E-15,76.66252,69.39594
3166.67,68.97221,35.68329,1.932899,14.2,26.50219,49.54381,1.257609,53.26432,71.27717,41.96078,192.2,25.39589,1872,39.2,21.56863,0.075,0.725,,2.908762,-1.740453,-0.5001588,74.35498,69.07849
3167.669,68.97221,34.18844,2.017413,14.2,27.66097,49.55782,1.258015,53.27555,71.27717,50.19608,192.2,26.57709,1869,39.2,24.70588,0.095,0.725,,3.035945,-1.160302,-1.00E-15,77.73064,68.82553
3168.669,68.97221,33.13869,2.081319,14.3,28.5372,49.57087,1.258393,53.28851,71.27717,69.01961,192.2,27.46299,1874,39.2,23.92157,0.055,0.725,,3.132116,-0.7251887,-1.00E-15,79.97897,68.87148
3169.666,68.97221,35.6473,1.934851,14.3,26.52896,49.60241,1.259301,53.3155,71.27717,50.58823,192.2,25.10059,1879,39.2,20,0.725,0.725,,2.9117,-1.885491,-1.00E-15,74.15278,69.05161
3170.671,68.97221,38.80376,1.777462,14.3,24.37098,49.61709,1.259679,53.32782,71.27717,50.58823,192.2,23.32878,1878,39.2,20.78431,0.725,0.725,,2.67485,-2.755717,-1.00E-15,68.15716,68.9109
3171.673,68.97221,35.66429,1.933929,14.3,26.51631,49.63038,1.260033,53.3447,71.27717,56.07843,194,25.39589,1925,39.2,21.17647,0.8,0.725,,2.910312,-1.740453,-1.00E-15,72.34632,68.75205
3172.674,68.97221,44.00358,1.567423,14.3,21.4911,49.65263,1.260554,53.35836,71.27717,48.62745,194,20.08047,1875,39.2,19.21569,0.235,0.725,,2.358768,-4.351132,-1.00E-15,60.19931,68.68528
3173.671,68.35083,32.75253,2.086887,14.3,28.61354,49.67823,1.261269,53.38049,71.27717,61.96078,194,27.46299,1874,39.2,25.88235,0.725,0.725,,3.140495,-0.7251887,-0.6737234,80.19294,68.7015
3174.668,68.97221,33.77666,2.042008,14.2,27.9982,49.6913,1.261661,53.39134,71.27717,63.92157,194,26.87239,1879,39.2,24.70588,0.075,0.705,,3.072957,-1.015264,0.6676696,78.25955,68.83482
3175.67,68.97221,34.06108,2.024957,14.2,27.76441,49.70618,1.262092,53.40578,71.27717,69.01961,194,26.57709,1883,39.2,24.70588,0.725,0.705,,3.047297,-1.160302,0.6676696,77.44121,69.23787
3176.67,69.59357,35.96644,1.934959,14.3,26.53043,49.73494,1.262908,53.43039,71.27717,54.90196,194,25.39589,1883,39.2,22.7451,0.175,0.705,,2.911862,-1.740453,0.5948938,73.99938,69.7793
3177.669,69.59357,34.29493,2.029267,14.2,27.82351,49.74923,1.263322,53.44373,71.27717,57.64706,194,26.57709,1899,39.2,24.31373,0.095,0.705,,3.053784,-1.160302,0.5948938,76.9522,69.87965
3178.67,69.59357,34.00597,2.04651,14.2,28.05993,49.76679,1.263822,53.45743,71.27717,58.43137,194,26.57709,1902,39.2,23.92157,0.745,0.705,,3.079733,-1.160302,-9.11E-16,77.48366,70.18382
3179.673,70.21494,34.51336,2.034428,14.2,27.89427,49.79346,1.264616,53.47987,71.27717,57.2549,194,26.28179,1911,39.2,23.92157,0.095,0.685,,3.061551,-1.30534,0.659991,76.66346,70.51723
3180.67,70.21494,34.09415,2.059442,14.3,28.23724,49.80697,1.265004,53.49322,71.27717,55.68628,194,26.57709,1915,39.2,23.52941,0.055,0.685,,3.099194,-1.160302,-9.11E-16,77.44396,70.79304
3181.669,70.83632,36.34309,1.9491,14.3,26.72433,49.82525,1.265502,53.50651,71.27717,43.13726,194,25.10059,1911,39.2,20.39216,0.055,0.685,,2.933143,-1.885491,0.4904484,73.44804,70.74887
3182.67,70.83632,36.19189,1.957243,14.2,26.83597,49.85183,1.266268,53.52832,71.27717,37.64706,194,25.10059,1906,39.2,18.82353,0.665,0.685,,2.945396,-1.885491,-9.11E-16,73.94835,70.77939
3183.67,70.21494,42.72949,1.643243,14.3,22.53069,49.86372,1.266541,53.54197,71.27717,28.23529,194,21.26167,1913,39.2,15.29412,0.76,0.685,,2.472868,-3.770981,-0.7480285,61.85767,70.55467
3184.673,70.21494,52.84941,1.328585,14.3,18.21638,49.88229,1.26689,53.55566,71.27717,31.76471,194,17.12746,1906,39.2,16.86275,0.76,0.685,,1.999349,-5.801509,-0.7480285,50.19648,70.24508
